TypeID,GroupID,InstanceID,classification,occurrences,n_files,scaled_files,unscaled_files,twox_available,action,clone_GroupID,clone_InstanceID
0x856DDBAC,0x46A006B0,0xCBCB6E9E,EXCLUSIVE,16,16,T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBCB9A73,EXCLUSIVE,43,43,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-0c15687f.ui;T-00000000_G-96a006b0_I-0c156cdd.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-2c0706f8.ui;T-00000000_G-96a006b0_I-4bcbb842.ui;T-00000000_G-96a006b0_I-4c05bd49.ui;T-00000000_G-96a006b0_I-4c156847.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-6be9ff14.ui;T-00000000_G-96a006b0_I-6be9ff15.ui;T-00000000_G-96a006b0_I-6be9ff16.ui;T-00000000_G-96a006b0_I-6c07071f.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-8c0eaa1b.ui;T-00000000_G-96a006b0_I-8c0eadce.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ac156804.ui;T-00000000_G-96a006b0_I-cbf1db54.ui;T-00000000_G-96a006b0_I-cbf1db55.ui;T-00000000_G-96a006b0_I-cbf1db56.ui;T-00000000_G-96a006b0_I-cc070735.ui;T-00000000_G-96a006b0_I-cc0c43f8.ui;T-00000000_G-96a006b0_I-cc156762.ui;T-00000000_G-96a006b0_I-cc156828.ui;T-00000000_G-96a006b0_I-cc1bdf3e.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui;T-00000000_G-96a006b0_I-ec07070b.ui;T-00000000_G-96a006b0_I-ec072a41.ui;T-00000000_G-96a006b0_I-ec156864.ui;T-00000000_G-96a006b0_I-ec156cfc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBCB9A74,EXCLUSIVE,43,43,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-0c15687f.ui;T-00000000_G-96a006b0_I-0c156cdd.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-2c0706f8.ui;T-00000000_G-96a006b0_I-4bcbb842.ui;T-00000000_G-96a006b0_I-4c05bd49.ui;T-00000000_G-96a006b0_I-4c156847.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-6be9ff14.ui;T-00000000_G-96a006b0_I-6be9ff15.ui;T-00000000_G-96a006b0_I-6be9ff16.ui;T-00000000_G-96a006b0_I-6c07071f.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-8c0eaa1b.ui;T-00000000_G-96a006b0_I-8c0eadce.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ac156804.ui;T-00000000_G-96a006b0_I-cbf1db54.ui;T-00000000_G-96a006b0_I-cbf1db55.ui;T-00000000_G-96a006b0_I-cbf1db56.ui;T-00000000_G-96a006b0_I-cc070735.ui;T-00000000_G-96a006b0_I-cc0c43f8.ui;T-00000000_G-96a006b0_I-cc156762.ui;T-00000000_G-96a006b0_I-cc156828.ui;T-00000000_G-96a006b0_I-cc1bdf3e.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui;T-00000000_G-96a006b0_I-ec07070b.ui;T-00000000_G-96a006b0_I-ec072a41.ui;T-00000000_G-96a006b0_I-ec156864.ui;T-00000000_G-96a006b0_I-ec156cfc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBEC3DB2,UNSCALED,2,2,,T-00000000_G-96a006b0_I-4bf325e8.ui;T-00000000_G-96a006b0_I-abfaef15.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCBFB3730,UNSCALED,1,1,,T-00000000_G-96a006b0_I-ca539340.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCBFB3731,UNSCALED,1,1,,T-00000000_G-96a006b0_I-ca539340.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCBFB3732,UNSCALED,1,1,,T-00000000_G-96a006b0_I-ca539340.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCC05A721,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbc3c2b9.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCC1980EB,UNSCALED,3,3,,T-00000000_G-96a006b0_I-0c1d56e4.ui;T-00000000_G-96a006b0_I-4c1d7c65.ui;T-00000000_G-96a006b0_I-ec1a73ba.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCC1980EC,UNSCALED,10,10,,T-00000000_G-96a006b0_I-0c1d730b.ui;T-00000000_G-96a006b0_I-0c1d7974.ui;T-00000000_G-96a006b0_I-0c1d81fc.ui;T-00000000_G-96a006b0_I-4c1d78f7.ui;T-00000000_G-96a006b0_I-4c1d7c65.ui;T-00000000_G-96a006b0_I-6c1d7f5c.ui;T-00000000_G-96a006b0_I-ac1d7a81.ui;T-00000000_G-96a006b0_I-ec1a73ba.ui;T-00000000_G-96a006b0_I-ec1d75e2.ui;T-00000000_G-96a006b0_I-ec1d77dd.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCC1A735D,UNSCALED,285,41,,T-00000000_G-96a006b0_I-0c1d56e4.ui;T-00000000_G-96a006b0_I-0c1d730b.ui;T-00000000_G-96a006b0_I-0c1d7737.ui;T-00000000_G-96a006b0_I-0c1d7974.ui;T-00000000_G-96a006b0_I-0c1d79ac.ui;T-00000000_G-96a006b0_I-0c1d7b60.ui;T-00000000_G-96a006b0_I-0c1d7e71.ui;T-00000000_G-96a006b0_I-0c1d81fc.ui;T-00000000_G-96a006b0_I-2c1d73cb.ui;T-00000000_G-96a006b0_I-2c1d784b.ui;T-00000000_G-96a006b0_I-2c1d8024.ui;T-00000000_G-96a006b0_I-4c1a68d2.ui;T-00000000_G-96a006b0_I-4c1d78f7.ui;T-00000000_G-96a006b0_I-4c1d7c0c.ui;T-00000000_G-96a006b0_I-4c1d7c65.ui;T-00000000_G-96a006b0_I-4c1d7d40.ui;T-00000000_G-96a006b0_I-6c1d789a.ui;T-00000000_G-96a006b0_I-6c1d7ac3.ui;T-00000000_G-96a006b0_I-6c1d7f5c.ui;T-00000000_G-96a006b0_I-6c1d8057.ui;T-00000000_G-96a006b0_I-8c1d7423.ui;T-00000000_G-96a006b0_I-8c1d76d5.ui;T-00000000_G-96a006b0_I-8c3bd047.ui;T-00000000_G-96a006b0_I-ac1d544d.ui;T-00000000_G-96a006b0_I-ac1d7548.ui;T-00000000_G-96a006b0_I-ac1d7a81.ui;T-00000000_G-96a006b0_I-cc1d71d3.ui;T-00000000_G-96a006b0_I-cc1d72a2.ui;T-00000000_G-96a006b0_I-cc1d778b.ui;T-00000000_G-96a006b0_I-cc1d7a1f.ui;T-00000000_G-96a006b0_I-cc1d824f.ui;T-00000000_G-96a006b0_I-cc44f885.ui;T-00000000_G-96a006b0_I-ec1a73ba.ui;T-00000000_G-96a006b0_I-ec1d74d5.ui;T-00000000_G-96a006b0_I-ec1d7599.ui;T-00000000_G-96a006b0_I-ec1d75e2.ui;T-00000000_G-96a006b0_I-ec1d77dd.ui;T-00000000_G-96a006b0_I-ec1d79d7.ui;T-00000000_G-96a006b0_I-ec1d7a56.ui;T-00000000_G-96a006b0_I-ec1d7efe.ui;T-00000000_G-96a006b0_I-ec1d8125.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCC39214D,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-4c05bd49.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCC39214E,EXCLUSIVE,3,3,T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-8c0eadce.ui;T-00000000_G-96a006b0_I-cc070735.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xE2B14588,EXCLUSIVE,1,1,T-00000000_G-08000600_I-2bc90671.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xE2B66DB8,SHARED,65,28,T-00000000_G-08000600_I-2a2aed99.ui;T-00000000_G-96a006b0_I-2a2aed99.ui;T-00000000_G-96a006b0_I-aa3acdfe.ui;T-00000000_G-96a006b0_I-cbc3c2b9.ui,T-00000000_G-96a006b0_I-0a243d80.ui;T-00000000_G-96a006b0_I-0a5cf71d.ui;T-00000000_G-96a006b0_I-2a41436b.ui;T-00000000_G-96a006b0_I-2a41436c.ui;T-00000000_G-96a006b0_I-49aee843.ui;T-00000000_G-96a006b0_I-49bffbfe.ui;T-00000000_G-96a006b0_I-49d55c68.ui;T-00000000_G-96a006b0_I-4a8cc5ea.ui;T-00000000_G-96a006b0_I-4bf325e8.ui;T-00000000_G-96a006b0_I-697cef4c.ui;T-00000000_G-96a006b0_I-6987b3f7.ui;T-00000000_G-96a006b0_I-69c6c985.ui;T-00000000_G-96a006b0_I-891c9259.ui;T-00000000_G-96a006b0_I-89404462.ui;T-00000000_G-96a006b0_I-89aad2aa.ui;T-00000000_G-96a006b0_I-abfaef15.ui;T-00000000_G-96a006b0_I-cba2aedc.ui;T-00000000_G-96a006b0_I-cba9ef16.ui;T-00000000_G-96a006b0_I-e9263d01.ui;T-00000000_G-96a006b0_I-e9263d4c.ui;T-00000000_G-96a006b0_I-e9263d4d.ui;T-00000000_G-96a006b0_I-e9263d4e.ui;T-00000000_G-96a006b0_I-e9263d4f.ui;T-00000000_G-96a006b0_I-e9263de5.ui,yes,clone+retarget,0x46A006B0,0xB1F56DB9
0x856DDBAC,0x46A006B0,0xEA32F104,UNSCALED,62,3,,T-00000000_G-96a006b0_I-0a243d80.ui;T-00000000_G-96a006b0_I-4bf325e8.ui;T-00000000_G-96a006b0_I-abfaef15.ui,no,untouched,,
0x856DDBAC,0x46A006B0,0xEA7F0EAE,UNSCALED,1,1,,T-00000000_G-96a006b0_I-8aa9aa14.ui,no,untouched,,
0x856DDBAC,0x46A006B0,0xEA7F0EAF,UNSCALED,1,1,,T-00000000_G-96a006b0_I-aaaaf3d1.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xEB68C1B2,EXCLUSIVE,2,2,T-00000000_G-08000600_I-09923283.ui;T-00000000_G-96a006b0_I-09923283.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEB68C1B3,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cb95403e.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEB7C4BD6,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cb95403e.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEB7C4D3B,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cb95403e.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEB8C65DF,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEB8C6643,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBB27830,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bb27447.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBBEAAF5,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbc905cd.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBBEABF9,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-2bc9060f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBBEACF6,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbc905cd.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBBEADD7,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbc905cd.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBBEAE28,EXCLUSIVE,2,1,T-00000000_G-96a006b0_I-6bc9065a.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBE8C83F,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBE9EE27,EXCLUSIVE,4,4,T-00000000_G-96a006b0_I-2c0706f8.ui;T-00000000_G-96a006b0_I-4bcbb842.ui;T-00000000_G-96a006b0_I-6be9ff16.ui;T-00000000_G-96a006b0_I-ec07070b.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBE9EE28,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-6be9ff15.ui;T-00000000_G-96a006b0_I-6c07071f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xEBE9EE29,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-6be9ff14.ui;T-00000000_G-96a006b0_I-cc070735.ui,,yes,2x-in-place,,
0x856DDBAC,0x4C06F888,0x10102700,EXCLUSIVE,2,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x4C06F888,0x106B0000,EXCLUSIVE,2,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x82B9B75B,0xE2B66DB8,UNSCALED,2,1,,T-00000000_G-96a006b0_I-cb40cfdc.ui,no,untouched,,
